user,Subject,text,cleaned_text,sentiment_score,sentiment_category
Wsswendy,Joe Biden,"@JoeBiden Trump is the president who lives in a different place now.   You should do that too! Run from president,… https://t.co/JeH6HyCScH",joebiden trump president lives different place run president httpstcojehhycsch,0.0,Neutral
SWatsonMAGA,Joe Biden,@JoeBiden You want millions of people to vote by mail because you can cheat and alter the true results of the elect… https://t.co/2jrxU0bZqF,joebiden want millions people vote mail cheat alter true results elect httpstcojrxubzqf,0.575,Positive
PocketFulloNugs,Joe Biden,@JoeBiden Just curious cause I haven't heard. What version of mail was it. I know there are may levels to send mail… https://t.co/DmT45AbmWX,joebiden curious cause havent heard version mail know may levels send mail httpstcodmtabmwx,-0.1,Neutral
holyAl3,Joe Biden,@JoeBiden Sure,joebiden sure,0.5,Positive
Yarimbo,Joe Biden,@JoeBiden Joe. Stop flirting with Republicans. Ok?,joebiden joe stop flirting republicans ok,0.5,Positive
deepsea39,Joe Biden,@JoeBiden Do you remember what you did?,joebiden remember,0.0,Neutral
NBJT74,Joe Biden,"@JoeBiden If you can stand in line at Walmart, Lowe's, Home Depot, DMV, grocery store, dollar store or for the newe… https://t.co/cYafHzmIVN",joebiden stand line walmart lowes home depot dmv grocery store dollar store newe httpstcocyafhzmivn,0.0,Neutral
DerrickJones01,Joe Biden,"@JoeBiden Joe doesn’t understand what absentee ballot’s are, And he’s hoping the rest of America doesn’t either!",joebiden joe doesnt understand absentee ballots hes hoping rest america doesnt either,0.0,Neutral
FerranteGiants,Joe Biden,@JoeBiden Absentee ballot is NOT vote by mail,joebiden absentee ballot vote mail,0.0,Neutral
JohannaScharf,Joe Biden,"@JoeBiden An absentee ballot is requested, big difference Joe Joe",joebiden absentee ballot requested big difference joe joe,0.0,Neutral
Ava3Stone,Joe Biden,@JoeBiden The city of New York couldn't get mail ballots done correctly. It took weeks for them to decide on the el… https://t.co/umdpcGxBqX,joebiden city new york couldnt get mail ballots done correctly took weeks decide el httpstcoumdpcgxbqx,0.13636363636363635,Neutral
Justath55731594,Joe Biden,"@JoeBiden Don't want to, i want to know that my vote will be counted. You want mail in voting so you and your party… https://t.co/yX77h7o0vG",joebiden dont want want know vote counted want mail voting party httpstcoyxhovg,0.0,Neutral
Susan_4America,Joe Biden,"@JoeBiden No one is saying people can’t vote by mail. BUT you must go to the election office, prove you’re elegible… https://t.co/U50Woa5CeV",joebiden one saying people cant vote mail must go election office prove youre elegible httpstcouwoacev,0.0,Neutral
Druid_Orbweaver,Joe Biden,@JoeBiden @KIPPSI1 I'm Australian and I wish I could vote for SOMEONE!!!! ANYONE BUT TRUMP!!!!! No offence intended😘,joebiden kippsi im australian wish could vote someone anyone trump offence intended,0.0,Neutral
darrenford77,Joe Biden,@JoeBiden Trump doesnt know how to use the mail. He probably slipped it into the return slot at a long abandoned Bl… https://t.co/Ho5RcnQMPQ,joebiden trump doesnt know use mail probably slipped return slot long abandoned bl httpstcohorcnqmpq,-0.05,Neutral
lalauraru777,Joe Biden,@JoeBiden Requesting an absentee ballot vs  mass mailing ballots to everyone without updating and cleaning up old v… https://t.co/BeuhUvjT4F,joebiden requesting absentee ballot vs mass mailing ballots everyone without updating cleaning old v httpstcobeuhuvjtf,0.1,Neutral
EwB23,Joe Biden,@JoeBiden Don't worry I will! I will not vote for you! I will not vote for Trump! I am voting for a REAL American w… https://t.co/e8s6qs9ylP,joebiden dont worry vote vote trump voting real american w httpstcoesqsylp,0.0,Neutral
SMR11992,Joe Biden,"@JoeBiden Well, only if you are voting for Biden. Democrats censor will burn all Trump supporters mail",joebiden well voting biden democrats censor burn trump supporters mail,0.0,Neutral
TNT8072,Joe Biden,@JoeBiden @JoeBiden https://t.co/mdLNjhI4jo,joebiden joebiden httpstcomdlnjhijo,0.0,Neutral
MasterFugu,Joe Biden,@JoeBiden Does that include all the dead people that make up 67% of your voter base?,joebiden include dead people make voter base,-0.5,Negative
bvictorious11,Joe Biden,@JoeBiden You mailed it in on the american people a long time ago. Please don’t lecture us on mail in ballots.,joebiden mailed american people long time ago please dont lecture us mail ballots,-0.025,Neutral
MightySword8,Joe Biden,@JoeBiden He also knows where he is located.,joebiden also knows located,0.0,Neutral
BrianM27343305,Joe Biden,@JoeBiden I will go in person.,joebiden go person,0.0,Neutral
BCPatriot3,Joe Biden,"@JoeBiden Everyone, with reason can. How can you run for President, and not know this? How can you have been in gov… https://t.co/YD7xXijw9F",joebiden everyone reason run president know gov httpstcoydxxijwf,0.0,Neutral
GeneEmerick68,Joe Biden,@JoeBiden Did you believe Harris would get you more black votes? we all know she sucked her way to the top! https://t.co/MzkE4wbSQY,joebiden believe harris would get black votes know sucked way top httpstcomzkewbsqy,0.16666666666666669,Neutral
terrimore1,Joe Biden,@JoeBiden Liar. It's called ABSENTEE BALLOT which you have to go w ID in order to register!,joebiden liar called absentee ballot go w id order register,0.0,Neutral
ChazHatesJazz,Joe Biden,"@JoeBiden Donald Trump voted by absentee ballot, not vote-by-mail fraud, like you're talking about, assclown.",joebiden donald trump voted absentee ballot votebymail fraud like youre talking assclown,0.0,Neutral
JasonShipp11,Joe Biden,@JoeBiden Did you learn of that by your spying on his campaign????,joebiden learn spying campaign,0.0,Neutral
NericDanijela,Joe Biden,"@JoeBiden Absentee ballot. Much like your mind , it’s elsewhere. Is this what you guys are running on? It’s ok to b… https://t.co/wtCOan4uE7",joebiden absentee ballot much like mind elsewhere guys running ok b httpstcowtcoanue,0.35,Positive
AaronKKelley,Joe Biden,@JoeBiden You should get some serious help for your dementia.,joebiden get serious help dementia,-0.3333333333333333,Negative
DaddyDill8,Joe Biden,@JoeBiden It's called an absentee ballot.,joebiden called absentee ballot,0.0,Neutral
halabarb,Joe Biden,@JoeBiden Got my ballot coming to me!,joebiden got ballot coming,0.0,Neutral
Tom_Ace_45,Joe Biden,"@JoeBiden Tell ya what man, I got to do this week I just drove down there and it took me three hours for a week and… https://t.co/BjhJ1doXqx",joebiden tell ya man got week drove took three hours week httpstcobjhjdoxqx,0.0,Neutral
kputthoff,Joe Biden,@JoeBiden What day is it there joe!?,joebiden day joe,0.0,Neutral
pjustin23,Joe Biden,@JoeBiden Does that mean I can book Air Force One for my next trip?,joebiden mean book air force one next trip,-0.15625,Neutral
cat_42568,Joe Biden,@JoeBiden Absolutely. Obama put a site up for everyone that wants to register to vote by mail. Thank you Mr. Biden.,joebiden absolutely obama put site everyone wants register vote mail thank mr biden,0.2,Neutral
PSerefine,Joe Biden,@JoeBiden Listen to two mailmen talk about the idea of mail in voting. https://t.co/Vme9l9npxv,joebiden listen two mailmen talk idea mail voting httpstcovmelnpxv,0.0,Neutral
Simsy6_,Joe Biden,@JoeBiden https://t.co/3SVLCC4sAX,joebiden httpstcosvlccsax,0.0,Neutral
SidRamone1,Joe Biden,@JoeBiden https://t.co/EGbCsFOKTI,joebiden httpstcoegbcsfokti,0.0,Neutral
StormBringerIXI,Joe Biden,@JoeBiden There are literally dozens of people caught in attempts at voter fraud since they started this BS... more… https://t.co/jmoDvYHZ7y,joebiden literally dozens people caught attempts voter fraud since started bs httpstcojmodvyhzy,0.0,Neutral
Maurice4642522,Joe Biden,"@JoeBiden Biden, do you not understand the difference between voting by mail as an absentee voter versus voting by… https://t.co/ZaS3TD4gXL",joebiden biden understand difference voting mail absentee voter versus voting httpstcozastdgxl,0.0,Neutral
dustinmillerwvu,Joe Biden,"@JoeBiden Do you think the American people are stupid? It’s called an absentee ballot, not mail in voting",joebiden think american people stupid called absentee ballot mail voting,-0.39999999999999997,Negative
SidRamone1,Joe Biden,@JoeBiden https://t.co/9M2LplmWyE,joebiden httpstcomlplmwye,0.0,Neutral
Davemorton111,Joe Biden,"@JoeBiden There's specific reasons, and a process for doing so. Its not for any reason.",joebiden theres specific reasons process reason,0.0,Neutral
HarrisonStefan2,Joe Biden,@JoeBiden Someone help! Joe escaped the psychiatric ward!,joebiden someone help joe escaped psychiatric ward,0.0,Neutral
Scoobyluff,Joe Biden,@JoeBiden There is a big difference between absentee ballots and mass vote by mail. What are you afraid of Joe? Hint: it’s not the virus,joebiden big difference absentee ballots mass vote mail afraid joe hint virus,-0.3,Negative
VaderIr,Joe Biden,"@JoeBiden Donald trump wasn't trying to steal an election, pedophile.",joebiden donald trump wasnt trying steal election pedophile,0.0,Neutral
Tedluuu2,Joe Biden,@JoeBiden Your family received millions from Ukraine and China so we should  be able to do that tpo,joebiden family received millions ukraine china able tpo,0.5,Positive
LFC_Bern,Joe Biden,@JoeBiden this is so stupid. no1 has an issue with regular vote by mail scenarios.   the issue is when you have 170… https://t.co/Lmu9BfX8LZ,joebiden stupid issue regular vote mail scenarios issue httpstcolmubfxlz,-0.39999999999999997,Negative
lisaellis20179,Joe Biden,@JoeBiden Nope too much fraud .. 2016 recount proved it ..,joebiden nope much fraud recount proved,0.2,Neutral
Nomar5g,Joe Biden,"@JoeBiden Thousands are gathering together in streets all across the country, they should be fine to vote in person too.",joebiden thousands gathering together streets across country fine vote person,0.4166666666666667,Positive
Aicha60860791,Joe Biden,@JoeBiden Slt,joebiden slt,0.0,Neutral
OpossumSausage,Joe Biden,@JoeBiden Thanks Jill,joebiden thanks jill,0.2,Neutral
fordmotorco84,Joe Biden,"@JoeBiden Screw u, u can’t even debate 🤬",joebiden screw u u cant even debate,0.0,Neutral
chevytruck218,Joe Biden,@JoeBiden #trump2020  Drain the democrat swamp,joebiden trump drain democrat swamp,0.0,Neutral
Rumholtz,Joe Biden,@JoeBiden Too bad you don't know the difference between absentee ballots and vote by mail.   Stay in the basement Joe,joebiden bad dont know difference absentee ballots vote mail stay basement joe,-0.6999999999999998,Negative
Vitaman364,Joe Biden,@JoeBiden https://t.co/ediFdG3Bsa,joebiden httpstcoedifdgbsa,0.0,Neutral
ABDHpodcast,Joe Biden,@JoeBiden Everyone I know is going to the voting box specifically to ensure ur defeat sir.,joebiden everyone know going voting box specifically ensure ur defeat sir,0.0,Neutral
bjstooshort,Joe Biden,@JoeBiden Voting by mail means that you applied to vote absentee. It’s not the same as the Democrats mailing a ball… https://t.co/HzqDFlOHpq,joebiden voting mail means applied vote absentee democrats mailing ball httpstcohzqdflohpq,0.0,Neutral
fkcagov,Joe Biden,"@JoeBiden Its called absentee ballot,  absent minded Joe! Voting should only be for legal citizens and not those on… https://t.co/gc4vJOaXKL",joebiden called absentee ballot absent minded joe voting legal citizens httpstcogcvjoaxkl,0.2,Neutral
jimcollrealtor,Joe Biden,"@JoeBiden You’re right, Absentee Ballot ONLY.",joebiden youre right absentee ballot,0.2857142857142857,Neutral
CynnieMaris,Joe Biden,@JoeBiden Liar.,joebiden liar,0.0,Neutral
TheDemocratPla1,Joe Biden,@JoeBiden Its an absentee ballot.. jesus chr*st joe..,joebiden absentee ballot jesus chrst joe,0.0,Neutral
DavidSe49373434,Joe Biden,"@JoeBiden I'll vote in person. My opinion voting by mail is unconstitutional, what's fake ballots. And quit lying about Trump,",joebiden ill vote person opinion voting mail unconstitutional whats fake ballots quit lying trump,-0.5,Negative
Dongocalrissian,Joe Biden,"@JoeBiden Before I vote by mail will you sit down with @joerogan for a 3 hour podcast, and dispel critics that you… https://t.co/xspB1useiZ",joebiden vote mail sit joerogan hour podcast dispel critics httpstcoxspbuseiz,0.0,Neutral
robinson_rj,Joe Biden,@JoeBiden The POTUS is not the avg citizen. The only ones voting by mail should be those not able to make it to the… https://t.co/PdFKVApGqI,joebiden potus avg citizen ones voting mail able make httpstcopdfkvapgqi,0.5,Positive
DouglasSwafford,Joe Biden,@JoeBiden Absentee ballots isn’t voting by mail.,joebiden absentee ballots isnt voting mail,0.0,Neutral
MyresDenise,Joe Biden,@JoeBiden Yea but not 12 times,joebiden yea times,0.0,Neutral
Eggcellent_One,Joe Biden,@JoeBiden Look at Biden conspiring in plain sight! The audacity! It is written in the Bible that voting in God's La… https://t.co/GawFay9uBo,joebiden look biden conspiring plain sight audacity written bible voting gods la httpstcogawfayubo,-0.21428571428571427,Neutral
bjstooshort,Joe Biden,@JoeBiden @JoeBiden your are such a tool.,joebiden joebiden tool,0.0,Neutral
JoeZ56590020,Joe Biden,@JoeBiden Debate the president!!!! America must see you guys debate!!!!,joebiden debate president america must see guys debate,0.0,Neutral
gmdm1205,Joe Biden,@JoeBiden Millions of others voted a the ballot box too.. I don't see the additional Covid cases attributed to that.,joebiden millions others voted ballot box dont see additional covid cases attributed,0.0,Neutral
Nana_Joan,Joe Biden,"@JoeBiden Maybe, but he is still alive and a citizen way over 18.",joebiden maybe still alive citizen way,0.1,Neutral
AnitaBolena55,Joe Biden,@JoeBiden Hydroxychloroquine works! The silent majority will show up to vote! #Trump2020,joebiden hydroxychloroquine works silent majority show vote trump,0.0,Neutral
Mimitraki,Joe Biden,@JoeBiden Absentee ballot is not the same as mail in ballot! You want to be President and you don't know the difference!,joebiden absentee ballot mail ballot want president dont know difference,0.0,Neutral
JohnnySargent58,Joe Biden,@JoeBiden Hell no I walk in to be sure my vote counts for joe,joebiden hell walk sure vote counts joe,0.5,Positive
NE_VET_GoArmy,Joe Biden,@JoeBiden Hey missy in the high tops. no one believes absentee voting for reason is the same as mass postal service fraud,joebiden hey missy high tops one believes absentee voting reason mass postal service fraud,0.16,Neutral
Sophie45080168,Joe Biden,"@JoeBiden Yes, we know you Democrats are very good at cheating by mail!",joebiden yes know democrats good cheating mail,0.7,Positive
JoeZ56590020,Joe Biden,"@JoeBiden This will be the biggest fraud in American history, just like "" Every"" politician, I when I say "" Every""… https://t.co/Es8SEqIqEt",joebiden biggest fraud american history like every politician say every httpstcoesseqiqet,0.0,Neutral
PetersburgRenee,Joe Biden,"@JoeBiden Absentee ballot, we aren't slow Joe.  Do you and you team know the difference",joebiden absentee ballot arent slow joe team know difference,-0.30000000000000004,Negative
Michell44863689,Joe Biden,"@JoeBiden Joe, you're so warped! You know the country doesn't want you or trust you to run the country so, you're p… https://t.co/O73GJWIvkQ",joebiden joe youre warped know country doesnt want trust run country youre p httpstcoogjwivkq,0.0,Neutral
DavidKarlhungus,Joe Biden,@JoeBiden They’re now doing the reverse. The Democratic House passed a bill that would mandate “ballot harvesting”… https://t.co/SVOyrSzgOv,joebiden theyre reverse democratic house passed bill would mandate ballot harvesting httpstcosvoyrszgov,0.0,Neutral
MichaelFeeley8,Joe Biden,@JoeBiden That's right it's called in absentee ballot,joebiden thats right called absentee ballot,0.2857142857142857,Neutral
jpfoursc,Joe Biden,"@JoeBiden If you aren’t in the military, get your ass to the polls to vote.",joebiden arent military get ass polls vote,-0.1,Neutral
da01da01,Joe Biden,"@JoeBiden If people can go to Wal-Mart, Target. Kroget. Lowe’s Home Depot normally.  People can also go to polling… https://t.co/djY4CTmQQO",joebiden people go walmart target kroget lowes home depot normally people also go polling httpstcodjyctmqqo,0.15,Neutral
tracethekidmc,Joe Biden,@JoeBiden Still pushing for that one heh Joe?,joebiden still pushing one heh joe,0.0,Neutral
tylerkyubi,Joe Biden,@JoeBiden #Trump2020LandslideVictory,joebiden trumplandslidevictory,0.0,Neutral
ntrlbrnkllr66,Joe Biden,"@JoeBiden Sorry pal, you’re not cheating your way in.",joebiden sorry pal youre cheating way,-0.5,Negative
tylerkyubi,Joe Biden,@JoeBiden #KAG2020,joebiden kag,0.0,Neutral
Tacoyaki17,Joe Biden,@JoeBiden https://t.co/TJWIAfkVzx,joebiden httpstcotjwiafkvzx,0.0,Neutral
tylerkyubi,Joe Biden,@JoeBiden Pushing for that fraud,joebiden pushing fraud,0.0,Neutral
bodydr0613,Joe Biden,@JoeBiden But so will my great grandfather who is dead,joebiden great grandfather dead,0.30000000000000004,Positive
_KillerDeath_,Joe Biden,@JoeBiden MEDICARE FOR ALL or you will NEVER have my vote.,joebiden medicare never vote,0.0,Neutral
factsoverfeelsq,Joe Biden,@JoeBiden https://t.co/2eY6DEaXdc,joebiden httpstcoeydeaxdc,0.0,Neutral
Anonymous3_6_9,Joe Biden,@JoeBiden Ima need you and trump to share a cell together,joebiden ima need trump share cell together,0.0,Neutral
Casmeran,Joe Biden,@JoeBiden If @realDonaldTrump  jumped off a bridge would you follow? Hey joe did you hear Trump jumped off a bridge,joebiden realdonaldtrump jumped bridge would follow hey joe hear trump jumped bridge,0.0,Neutral
summer226,Joe Biden,@JoeBiden His was through Absentee ballot not a mail in ballot. Those are where #ElectionFraud takes place. You kno… https://t.co/Jw7UrFP1o3,joebiden absentee ballot mail ballot electionfraud takes place kno httpstcojwurfpo,0.0,Neutral
Kevin93848120,Joe Biden,@JoeBiden Democrat Michael Meyer charged with ballot stuffing. Is this why the @democrats and @TeamPelosi… https://t.co/5bPCPJiiy6,joebiden democrat michael meyer charged ballot stuffing democrats teampelosi httpstcobpcpjiiy,0.0,Neutral
workingatit2,Joe Biden,@JoeBiden You are a liar.. Everyone can vote by mail just like Donald Trump.  You just have to put a tiny bit of ef… https://t.co/VkUKlMOzYt,joebiden liar everyone vote mail like donald trump put tiny bit ef httpstcovkuklmozyt,0.0,Neutral
IzzoDaKiddo,Joe Biden,@JoeBiden @emmyrossum I mean the president also has all nuclear weapons in his hands. Should we be able to too?,joebiden emmyrossum mean president also nuclear weapons hands able,0.09375,Neutral
DawnChiaramont3,Joe Biden,@JoeBiden Only if your traveling or disabled! Too much voter fraud!,joebiden traveling disabled much voter fraud,0.0,Neutral
Mandj29400635,Joe Biden,"@JoeBiden All men are created, well, you know the thing.   Biden Harris 2020 We do know the thing.  You've been doi… https://t.co/Zg4sO3IcJd",joebiden men created well know thing biden harris know thing youve doi httpstcozgsoicjd,0.0,Neutral
veteran_1991,Joe Biden,@JoeBiden 🖕voting by mail,joebiden voting mail,0.0,Neutral
SmalleyDwayne,Joe Biden,@JoeBiden I want to vote against you in person! I should be allowed that privilege,joebiden want vote person allowed privilege,0.0,Neutral
tryan5786,Joe Biden,"@JoeBiden wrong talking point! absentee-voting is legal, requires the voter 2 B identified as a legal voter! voting… https://t.co/sFfHVBRLO3",joebiden wrong talking point absenteevoting legal requires voter b identified legal voter voting httpstcosffhvbrlo,-0.033333333333333326,Neutral
MaryLegal2012,Joe Biden,"@JoeBiden According to Donald Trump if he loses the election, it means the was a fraud during the vote, but somehow… https://t.co/S3nB4yAmgw",joebiden according donald trump loses election means fraud vote somehow httpstcosnbyamgw,-0.3,Negative
Vacherieboy,Joe Biden,@JoeBiden Do you mean that Donald Trump votes absentee since he will most definitely be out of town for the election?,joebiden mean donald trump votes absentee since definitely town election,-0.15625,Neutral
westriplett,Joe Biden,@JoeBiden The fact that you don’t understand the difference after 49 years is appalling.,joebiden fact dont understand difference years appalling,-0.35,Negative
kramer_ms,Joe Biden,@JoeBiden https://t.co/dAJfYnLrif,joebiden httpstcodajfynlrif,0.0,Neutral
Floridagal1956,Joe Biden,@JoeBiden A lot of people do when circumstances won’t allow someone to get to the poll🙄,joebiden lot people circumstances wont allow someone get poll,0.0,Neutral
bamannes,Joe Biden,"@JoeBiden All registered, legal voters have the privilege of voting by mail.  That has never been the issue.  It’s… https://t.co/y0YHqSKPrp",joebiden registered legal voters privilege voting mail never issue httpstcoyyhqskprp,0.2,Neutral
JoeforChina2020,Joe Biden,@JoeBiden He was seen on tv voting joe you need to smarten up before you post,joebiden seen tv voting joe need smarten post,0.0,Neutral
Panzeradier,Joe Biden,@JoeBiden Truth you are a fraud,joebiden truth fraud,0.0,Neutral
skully69er,Joe Biden,@JoeBiden Are you back on your meds yet?,joebiden back meds yet,0.0,Neutral
MarstravelerI,Joe Biden,@JoeBiden Hey #JoeBlow...I Was In #WalMart Saturday...And In #Lowes...There Was So Many People There...And All Wear… https://t.co/76t4H2zB3T,joebiden hey joeblowi walmart saturdayand lowesthere many people thereand wear httpstcothzbt,0.5,Positive
EvermayHanton,Joe Biden,@JoeBiden Debate Trump!!!!!!!! With no earpiece or answer to Questions. You no you can’t.,joebiden debate trump earpiece answer questions cant,0.0,Neutral
Scarlett202077,Joe Biden,@JoeBiden Why do they all like to change their faces? https://t.co/ZdUZ1TUdGx,joebiden like change faces httpstcozduztudgx,0.0,Neutral
zgirl_a,Joe Biden,@JoeBiden I do vote by mail.,joebiden vote mail,0.0,Neutral
leister_dwight,Joe Biden,@JoeBiden do you vote by mail?,joebiden vote mail,0.0,Neutral
therealjman25,Joe Biden,@JoeBiden Yes we know that’s your only chance at winning. To cheat the election,joebiden yes know thats chance winning cheat election,0.5,Positive
AmerEnsell,Joe Biden,@JoeBiden He’s busy we are not! If those can burn cities down we can go vote!  Such a joke! 🤡,joebiden hes busy burn cities go vote joke,0.1,Neutral
thewendyhoffman,Joe Biden,@JoeBiden There are already rules in place for voting by mail. Why the tweet pimping AGAIN? This is a non issue jus… https://t.co/fFXuSeEQGb,joebiden already rules place voting mail tweet pimping non issue jus httpstcoffxuseeqgb,0.0,Neutral
StrahlErika,Joe Biden,@JoeBiden Absentee BALLOTS is fine they go to verified registered voters But mailing MILLIONS of BALLOTS to who knows WHO ?? is a problem !,joebiden absentee ballots fine go verified registered voters mailing millions ballots knows problem,0.4166666666666667,Positive
myts20201,Joe Biden,@JoeBiden Smell cheating. Leftist is not honest.,joebiden smell cheating leftist honest,0.27499999999999997,Neutral
Lyneteck,Joe Biden,"@JoeBiden Nobody has a problem shopping  and going through the checkout at WalMart, Lowe’s, the drug store, and the… https://t.co/FO0snNIeoV",joebiden nobody problem shopping going checkout walmart lowes drug store httpstcofosnnieov,0.0,Neutral
FightLawyer702,Joe Biden,"@JoeBiden Yup, just another moment where one of Joe Biden’s eyeballs randomly started BLEEDING. Wtf??? https://t.co/WoYSy41yyI",joebiden yup another moment one joe bidens eyeballs randomly started bleeding wtf httpstcowoysyyyi,-0.5,Negative
LisaBeast2,Joe Biden,@JoeBiden If ur working in another state then u reside in,joebiden ur working another state u reside,0.0,Neutral
Ericpao81,Joe Biden,@JoeBiden 22% of mail in ballots never get counted. Let's change this before November? Lol,joebiden mail ballots never get counted lets change november lol,0.8,Positive
Mammagistweetin,Joe Biden,@JoeBiden How many times are you and your family going to vote by mail this time around?,joebiden many times family going vote mail time around,0.5,Positive
PaulRepo,Joe Biden,@JoeBiden I know who i would vote for. #NeverBidenNeverTrump https://t.co/4tyedPEpcc,joebiden know would vote neverbidennevertrump httpstcotyedpepcc,0.0,Neutral
ScifiguyModels,Joe Biden,"@JoeBiden If masks work, we can vote in person.",joebiden masks work vote person,0.0,Neutral
Brad75608234,Joe Biden,@JoeBiden He also knows who is and where he is. I don’t think this advice from you is dependable.,joebiden also knows dont think advice dependable,0.0,Neutral
lyn47820496,Joe Biden,@JoeBiden teaching them young! #Biden2020 question was: “Who is Joe Biden?” https://t.co/lxhlmKYdIS,joebiden teaching young biden question joe biden httpstcolxhlmkydis,0.1,Neutral
JohnFV,Joe Biden,@JoeBiden Well if a person is not at home and is away like military or in a business trip yes but allowing the DNC… https://t.co/P5KFKNjhti,joebiden well person home away like military business trip yes allowing dnc httpstcopkfknjhti,-0.1,Neutral
realtruth60,Joe Biden,@JoeBiden Donald Trump is a citizen.,joebiden donald trump citizen,0.0,Neutral
mlivengood1,Joe Biden,"@JoeBiden Who really believes the USPS could handle everyone voting by mail? 100,000 mail in votes were disqualifie… https://t.co/shWoFUIgIu",joebiden really believes usps could handle everyone voting mail mail votes disqualifie httpstcoshwofuigiu,0.2,Neutral
VDillerud,Joe Biden,@JoeBiden @not_delicate Oh I didn’t know that https://t.co/ydcICyRanU,joebiden not_delicate oh didnt know httpstcoydcicyranu,0.0,Neutral
explano_omnia,Joe Biden,@JoeBiden 🎤 drop,joebiden drop,0.0,Neutral
janicec50,Joe Biden,@JoeBiden Absentee voting is not in the same category as mass mail in votes.,joebiden absentee voting category mass mail votes,0.0,Neutral
jasonvorheeeees,Joe Biden,@JoeBiden https://t.co/2fQcCC8hNB,joebiden httpstcofqccchnb,0.0,Neutral
AmericaNowNow,Joe Biden,@JoeBiden Why can’t all Americans! It’s only right!!,joebiden cant americans right,0.2857142857142857,Neutral
SandandDeath1,Joe Biden,@JoeBiden Let’s crush @realDonaldTrump in November and let him and the entire corrupt @GOP we will not stand for po… https://t.co/gZXwTPYfq8,joebiden lets crush realdonaldtrump november let entire corrupt gop stand po httpstcogzxwtpyfq,-0.25,Neutral
AlexPhD1,Joe Biden,@JoeBiden The Trump corruption has no bounds.  Be prepared.,joebiden trump corruption bounds prepared,0.0,Neutral
Chanel732,Joe Biden,@JoeBiden Do you not understand the difference between absentee ballots and vote by mail?,joebiden understand difference absentee ballots vote mail,0.0,Neutral
jdanielmoore,Joe Biden,@JoeBiden Illinois residents are receiving multiple ballots.,joebiden illinois residents receiving multiple ballots,0.0,Neutral
AshtonRB1,Joe Biden,@JoeBiden Wow Joe got a complete thought out. Wonder how long it took him to type this one. https://t.co/n7BsO8eEfq,joebiden wow joe got complete thought wonder long took type one httpstconbsoeefq,0.05000000000000001,Neutral
zanyantix,Joe Biden,"@JoeBiden Yea, years ago. That was before the democrats were infiltrated with criminals. Oh wait, you e been there… https://t.co/ajozcyAwVM",joebiden yea years ago democrats infiltrated criminals oh wait e httpstcoajozcyawvm,0.0,Neutral
bargonwow,Joe Biden,@JoeBiden this may be the stupidest thing You have ever said and that is saying something !!!,joebiden may stupidest thing ever said saying something,0.0,Neutral
081106_kat,Joe Biden,@JoeBiden Dirty deeds of the Demorats!,joebiden dirty deeds demorats,-0.6,Negative
simplydeb555,Joe Biden,@JoeBiden Seriously?? This is the best you can do? Oy vey!! #Nonsense #Timeforbed #GodBlessAmerica,joebiden seriously best oy vey nonsense timeforbed godblessamerica,1.0,Positive
4thWishVaradan,Joe Biden,"@JoeBiden Keep pointing that out. Thanks. Meanwhile, my husband and I are voting for you — and by mail, although we… https://t.co/F0gSBEKqN8",joebiden keep pointing thanks meanwhile husband voting mail although httpstcofgsbekqn,0.2,Neutral
Scarlett202077,Joe Biden,@JoeBiden https://t.co/m3ed9v7ixu,joebiden httpstcomedvixu,0.0,Neutral
Mbay12,Joe Biden,"@JoeBiden Joe, I am just going to say it- I love you!",joebiden joe going say love,0.5,Positive
arkansas_chick,Joe Biden,@JoeBiden We can if we request to vote by mail.,joebiden request vote mail,0.0,Neutral
WaynenmMars,Joe Biden,@JoeBiden Thanks Joe keep staying in DE pussy,joebiden thanks joe keep staying de pussy,0.2,Neutral
deaustin777,Joe Biden,@JoeBiden How Joe - its to early to vote...somebody wrote down the wrong stuff for you Joe while you were napping!,joebiden joe early votesomebody wrote wrong stuff joe napping,-0.2,Neutral
MelvinFerd,Joe Biden,@JoeBiden Requesting an absentee ballot is different than shotgun approach of sending out millions of mail in ballo… https://t.co/QiME1Oo7GB,joebiden requesting absentee ballot different shotgun approach sending millions mail ballo httpstcoqimeoogb,0.0,Neutral
veganviking1111,Joe Biden,@JoeBiden Corpses voting for corpses. Makes sense. You are dead to America. #zombieapocolypse #creeyjoe,joebiden corpses voting corpses makes sense dead america zombieapocolypse creeyjoe,-0.2,Neutral
giovannadeliany,Joe Biden,@JoeBiden That’s what you would like so that you have a better opportunity to CHEAT JOE,joebiden thats would like better opportunity cheat joe,0.5,Positive
longliveart,Joe Biden,@JoeBiden Who are YOU again?! OH!! Hunters Daddy!!! Where is Hunter by the way?!?,joebiden oh hunters daddy hunter way,0.0,Neutral
MarstravelerI,Joe Biden,@JoeBiden All Of You #Democrats...@DNC...@HouseDemocrats...@SenateDems...Took A Knee...To Someone Like This...Allow… https://t.co/f1VrtZKR71,joebiden democratsdnchousedemocratssenatedemstook kneeto someone like thisallow httpstcofvrtzkr,0.0,Neutral
B_Brooksie,Joe Biden,"@JoeBiden Why do you want this form of voting so badly, Joe? What’s the game plan?",joebiden want form voting badly joe whats game plan,-0.5499999999999999,Negative
RobertArdelean2,Joe Biden,@JoeBiden Yup,joebiden yup,0.0,Neutral
